id,casa,nome,data_apresentacao,ementa,autor,indexacao,tema,uri_tramitacao
2242973,camara,TVR 82/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 6.854, de 16 de janeiro de 2018, que autoriza a Associação Comunitária Padre Nestor,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Japoatã , Estado de Sergipe."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242973
2242974,camara,TVR 83/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 7.232, de 16 de janeiro de 2018, que autoriza a Associação Comunitária Itaguarense de Radiodifusão,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Itaguara , Estado de Minas Gerais."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242974
2242975,camara,MSC 107/2020,25/03/2020,"Submete à apreciação do Congresso Nacional, acompanhadas de Exposições de Motivos do Senhor Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações, atos que renovam autorizações outorgadas às entidades abaixo relacionadas para executarem, pelo prazo de dez anos, sem direito de exclusividade, serviços de radiodifusão comunitária, conforme os seguintes atos:

 - TVR 84/2020 - Portaria nº 2.978, de 30 de julho de 2015 - Associação Comunitária São Miguel, no município de Santos Dumont  - MG;
 - TVR 85/2020 - Portaria nº 2.986, de 12 de agosto de 2015 - Associação Comunitária Liberdade Acreunense, no município de Acreúna  - GO;
 - TVR 86/2020 - Portaria nº 3.554, de 12 de agosto de 2015 - Associação Comunitária de Comunicação, Cultural e Social de Capanema, , no município de Capanema  - PA;
 - TVR 87/2020 - Portaria nº 3.613, de 19 de agosto de 2015 - Associação Comunitária de Radiodifusão de Nepomuceno, no município de Nepomuceno  - MG;
 - TVR 88/2020 - Portaria nº 6.160, de 01 de dezembro de 2015 - Associação e Movimento Comunitário Rádio Positiva FM,  no município de Planaltina de Goiás  - GO;
 - TVR 89/2020 - Portaria nº 6.218, de 01 de dezembro de 2015 - Associação Cultural Comunitária Rádio Livre, no município de Ipiaú  - BA;
 - TVR 90/2020 - Portaria nº 74, de 01 de fevereiro de 2016 - Associação Cultural Comunitária de Araújos - ACCA, no município de Araújos  - MG;
 - TVR 91/2020 - Portaria nº 146, de 01 de fevereiro de 2016 - Associação de Rádio Comunitária Mensagem FM, no município de Rio Novo do Sul  - ES;
 - TVR 92/2020 - Portaria nº 412, de 09 de maio de 2016 - Associação de Desenvolvimento Artístico Cultural e Social de Tupi Paulista, no município de Tupi Paulista  - SP;
 - TVR 93/2020 - Portaria nº 534, de 09 de maio de 2016 - Associação Rádio FM Comunitária Cidade Progresso, no município de Pendências  - RN;
 - TVR 94/2020 - Portaria nº 544, de 09 de maio de 2016 - Associação Batatense Cultural - ABC, no município de Batatais - SP;
 - TVR 95/2020 - Portaria nº 786, de 09 de maio de 2016 - Associação Educativa de Radiodifusão Santa Cruz, no município de Santa Cruz das Palmeiras  - SP;
 - TVR 96/2020 - Portaria nº 1.020, de 09 de maio de 2016 - Associação Comunitária Independente Pro - Melhoramento de Nova Fátima, no município de Hidrolândia - GO;
 - TVR 97/2020 - Portaria nº 1.613, de 09 de maio de 2016 - Associação Cultural A Gazeta de Radiodifusão Comunitária, no município de Jabuticabal  - SP;
 - TVR 98/2020 - Portaria nº 1.820, de 09 de maio de 2016 - Associação Comunitária Cultural de Comunicação Esperança e Vida, no município de São João da Boa Vista - SP;
 - TVR 99/2020 - Portaria nº 1.831, de 09 de maio de 2016 - Associação Cultural dos Moradores e Amigos do Bairro São Jorge, no município de Francisco Sá - MG;
 - TVR 100/2020 - Portaria nº 1.942, de 10 de maio de 2016 - Associção Comunitária de Rádio Cultural Curumim, no município de Potirendaba - SP;
 - TVR 101/2020 - Portaria nº 593, de 07 de junho de 2017 - Associação Cultural de Três Fronteiras,  no município de Três Fronteiras - SP;
 - TVR 102/2020 - Portaria nº 1.091, de 07 de junho de 2017 - Associação Comunitária de Comunicação e Cultura Aliança, no município de São Gonçalo  - RJ;
 - TVR 103/2020 - Portaria nº 1.836, de 07 de junho de 2017 - Associação Cultural Rádio Liberdade FM, no município de Itaqui  - RS;
 - TVR 104/2020 - Portaria nº 1.922, de 07 de junho de 2017 - Associação Comunitária de Riacho das Almas, no município de Riacho das Almas  - PE;
 - TVR 105/2020 - Portaria nº 1.972, de 07 de junho de 2017 - Associação da Rádio Comunitária Redenção FM, no município de Redenção do Gurgueia  - PI;
 - TVR 106/2020 - Portaria nº 1.991, de 07 de junho de 2017 - Associação Comunitária Beneficente Rural de São Sebastião do Paraíso, no município de São Sebastião do Paraíso - MG;
 - TVR 107/2020 - Portaria nº 3.169, de 20 de dezembro de 2017 - ACCS - Associação Cultural e Comunicação Social, no município de Itupeva - SP;
 - TVR 108/2020 - Portaria nº 3.363, de 28 de setembro de 2017 - Associação Cultural Comunitária Simonense, no município de São Simão - SP;
 - TVR 109/2020 - Portaria nº 5.227, de 28 de setembro de 2017 - Associação Comunitária de Comunicação e Cultura de Diamante do Norte, no município de Diamante do Norte - PR;
 - TVR 110/2020 - Portaria nº 6.162, de 20 de dezembro de 2017 - Associação Comunitária de Arte, Cultura e Informação de São Pedro ( ACARCISP), no município de São Pedro  - SP;
 - TVR 111/2020 - Portaria nº 6.734, de 16 de janeiro de 2018 - Associação Cultural, Educacional e Ambiental do Município de Paulistas, no município de Paulistas  - MG;
 - TVR 112/2020 - Portaria nº 6.737, de 16 de janeiro de 2018 - Associação dos Trabalhadores de Guimarânia, no município de Guimarânia - MG;
 - TVR 113/2020 - Portaria nº 7.011, de 16 de janeiro de 2018 - Associação de Rádio Comunitária de Juripiranga, no município de Juripiranga - PB;
 - TVR 114/2020 - Portaria nº 7.013, de 16 de janeiro de 2018 - Associação Comunitária de Comunicação, Cultura e Cidadania do Barro Vermelho, no município de Crato - CE;
 - TVR 115/2020 - Portaria nº 7.147, de 16 de janeiro de 2018 - Associação Centro de Assistência Social e Educacional John F. Kennedy (CASE), no município de Belo Oriente - MG;
 - TVR 116/2020 - Portaria nº 7.237, de 16 de janeiro de 2018 - Associação Cultural Encruzilhadense, no município de Encruzilhada do Sul - RS;
 - TVR 117/2020 - Portaria nº 7.243, de 16 de janeiro de 2018 - Rádio Comunitária de Amparo Social, no município de Anagé  - BA;
 - TVR 118/2020 - Portaria nº 711, de 09 de fevereiro de 2018 - Associação Comunitária Rio Jaguaribe, no município de Russas  - CE;
 - TVR 119/2020 - Portaria nº 733, de 09 de fevereiro de 2018 - Associação Cultural Comunitária Estação de Franco da Rocha, no município de Franco da Rocha  - SP;
 - TVR 120/2020 - Portaria nº 1.033, de 14 de março de 2018 - Associação Comunitária Pedra Pintada, no município de Itaquatiara - AM;
 - TVR 121/2020 - Portaria nº 1.263, de 14 de março de 2018 - Associação de Radiodifusão para Comunicações Comunitárias do Sítio Areias do Município das Correntes, no município de Correntes  - PE;
 - TVR 122/2020 - Portaria nº 2.171, de 02 de maio de 2018 - Associação Comunitária de Jitaúna,  no município de Jitaúna  - BA;
 - TVR 123/2020 - Portaria nº 2.629, de 12 de junho de 2018 - Sociedade de Amparo e Educação a Infância de Cruz, no município de Cruz  - CE."," Poder Executivo, Poder Executivo",,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242975
2242976,camara,TVR 84/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 2.978, de 30 de julho de 2015, que autoriza a Associação Comunitária São Miguel,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Santos Dumont , Estado de Minas Gerais."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242976
2242977,camara,TVR 85/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 2.986, de 12 de agosto de 2015, que autoriza a Associação Comunitária Liberdade Acreunense,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Acreúna , Estado de Goiás."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242977
2242978,camara,TVR 86/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 3.554, de 12 de agosto de 2015, que autoriza a Associação Comunitária de Comunicação, Cultural e Social de Capanema,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Capanema , Estado do Pará."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242978
2242979,camara,TVR 87/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 3.613, de 19 de agosto de 2015, que autoriza a Associação Comunitária de Radiodifusão de Nepomuceno,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Nepomuceno , Estado de Minas Gerais."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242979
2242980,camara,TVR 88/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 6.160, de 01 de dezembro de 2015, que autoriza a Associação e Movimento Comunitário Rádio Positiva FM,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Planaltina de Goiás , Estado de Goiás."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242980
2242981,camara,TVR 89/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 6.218, de 01 de dezembro de 2015, que autoriza a Associação Cultural Comunitária Rádio Livre,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Ipiaú , Estado da Bahia."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242981
2242982,camara,TVR 90/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 74, de 01 de fevereiro de 2016, que autoriza a Associação Cultural Comunitária de Araújos - ACCA,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Araújos , Estado de Minas Gerais."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242982
2242983,camara,TVR 91/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 146, de 01 de fevereiro de 2016, que autoriza a Associação de Rádio Comunitária Mensagem FM,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Rio Novo do Sul , Estado do Espírito Santo."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242983
2242984,camara,TVR 92/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 412, de 09 de maio de 2016, que autoriza a Associação de Desenvolvimento Artístico Cultural e Social de Tupi Paulista,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Tupi Paulista , Estado de São Paulo."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242984
2242985,camara,TVR 93/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 534, de 09 de maio de 2016, que autoriza a Associação Rádio FM Comunitária Cidade Progresso,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Pendências , Estado do Rio Grande do Norte."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242985
2242986,camara,TVR 94/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 544, de 09 de maio de 2016, que autoriza a Associação Batatense Cultural - ABC,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Batatais, Estado de São Paulo."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242986
2242987,camara,TVR 95/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 786, de 09 de maio de 2016, que autoriza a Associação Educativa de Radiodifusão Santa Cruz,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Santa Cruz das Palmeiras , Estado de São Paulo."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242987
2242988,camara,TVR 96/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 1.020, de 09 de maio de 2016, que autoriza a Associação Comunitária Independente Pro - Melhoramento de Nova Fátima,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Hidrolândia, Estado de Goiás."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242988
2242989,camara,TVR 97/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 1.613, de 09 de maio de 2016, que autoriza a Associação Cultural A Gazeta de Radiodifusão Comunitária,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Jabuticabal , Estado de São Paulo."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242989
2242990,camara,TVR 98/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 1.820, de 09 de maio de 2016, que autoriza a Associação Comunitária Cultural de Comunicação Esperança e Vida,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de São João da Boa Vista, Estado de São Paulo."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242990
2242991,camara,TVR 99/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 1.831, de 09 de maio de 2016, que autoriza a Associação Cultural dos Moradores e Amigos do Bairro São Jorge,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Francisco Sá, Estado de Minas Gerais."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242991
2242992,camara,TVR 100/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 1.942, de 10 de maio de 2016, que autoriza a Associção Comunitária de Rádio Cultural Curumim,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Potirendaba, Estado de São Paulo."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242992
2242993,camara,TVR 101/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 593, de 07 de junho de 2017, que autoriza a Associação Cultural de Três Fronteiras,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Três Fronteiras, Estado de São Paulo."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242993
2242994,camara,TVR 102/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 1.091, de 07 de junho de 2017, que autoriza a Associação Comunitária de Comunicação e Cultura Aliança,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de São Gonçalo , Estado do Rio de Janeiro."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242994
2242995,camara,TVR 103/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 1.836, de 07 de junho de 2017, que autoriza a Associação Cultural Rádio Liberdade FM,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Itaqui , Estado do Rio Grande do Sul."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242995
2242996,camara,TVR 104/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 1.922, de 07 de junho de 2017, que autoriza a Associação Comunitária de Riacho das Almas,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Riacho das Almas , Estado de Pernambuco."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242996
2242997,camara,TVR 105/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 1.972, de 07 de junho de 2017, que autoriza a Associação da Rádio Comunitária Redenção FM,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Redenção do Gurgueia , Estado do Piauí."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242997
2242998,camara,TVR 106/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 1.991, de 07 de junho de 2017, que autoriza a Associação Comunitária Beneficente Rural de São Sebastião do Paraíso,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de São Sebastião do Paraíso, Estado de Minas Gerais."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242998
2242999,camara,TVR 107/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 3.169, de 20 de dezembro de 2017, que autoriza a ACCS - Associação Cultural e Comunicação Social,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de Itupeva, Estado de São Paulo."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242999
2243000,camara,TVR 108/2020,25/03/2020,"Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 3.363, de 28 de setembro de 2017, que autoriza a Associação Cultural Comunitária Simonense,  a executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão comunitária no município de São Simão, Estado de São Paulo."," Poder Executivo, Poder Executivo",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2243000
