id_parlamentar_voz,id_atividade_economica,total_por_atividade,proporcao_doacao,indice_ligacao_atividade_economica
1204395,10,318489.73,0.3072920892370654,0.7031251811015995
1204395,14,247289.73,0.23859537881667275,0.673683733778574
1204397,18,150000,0.5900865460267506,0.824322805440036
1204399,8,16105.51,0.013836592364070052,0.5773585395846015
1204399,11,16105.51,0.013836592364070052,0.5773585395846015
1204403,2,0,0,0.5714285714285714
1204403,3,0,0,0.5714285714285714
1204403,6,0,0,0.5714285714285714
1204403,9,10900,0.052984639315574567,0.5941362739923891
1204403,10,15900,0.0772895197355629,0.6045526513152412
1204403,11,10000,0.048609760839976666,0.5922613260742757
1204403,12,10000,0.048609760839976666,0.5922613260742757
1204403,14,14930,0.07257437293408517,0.602531874114608
1204403,15,0,0,0.5714285714285714
1204403,18,16930,0.0822963251020805,0.6066984250437487
1204403,19,0,0,0.5714285714285714
1204404,2,34500,0.027325191640677374,0.5831393678460046
1204404,9,125750,0.09959834344391826,0.6141135757616792
1204404,18,50021.2,0.039618518147729015,0.5884079363490268
1204406,5,14260,0.009865371577214174,0.5756565878188061
1204406,7,71800,0.04967276853043322,0.592716900798757
1204406,18,18700,0.012937058099151827,0.5769730248996365
1204406,19,69000,0.047735668922004065,0.5918867152522874
1204408,18,0,0,0.5714285714285714
1204412,7,15080,0.026063462734277777,0.5825986268861191
1204412,10,11680,0.020187085194719127,0.5800801793691653
1204412,19,13920,0.02405858098548718,0.581739391850923
1204414,6,1050,0.0015875773913738727,0.5721089617391603
1204415,2,22383.36,0.5873608835436633,0.8231546643758557
1204415,6,25083.36,0.6582114790560392,0.8535192053097311
1204415,8,25983.36,0.681828344226831,0.8636407189543561
1204415,9,22383.36,0.5873608835436633,0.8231546643758557
1204415,10,29833.36,0.7828560452352187,0.906938305100808
1204415,11,20700,0.5431878989282142,0.804223385254949
1204415,15,20700,0.5431878989282142,0.804223385254949
1204415,21,25083.36,0.6582114790560392,0.8535192053097311
1204419,6,1846200,0.916806886259578,0.9643458083969619
1204419,10,1855200,0.9212762080970475,0.9662612320415918
1204419,18,1836700,0.9120892687644713,0.9623239723276306
1204419,21,1844700,0.9160619992866664,0.9640265711228571
1204421,15,50000,0.059946766791515005,0.5971200429106494
1204422,4,9780,0.013673488530410782,0.5772886379416047
1204422,18,9780,0.013673488530410782,0.5772886379416047
1204423,21,126188.67,0.14050844170787913,0.6316464750176625
1204425,8,154000,0.13073815936326239,0.6274592111556839
1204425,12,0,0,0.5714285714285714
1204426,18,0,0,0.5714285714285714
1204427,12,20112,0.08533163167894398,0.6079992707195474
1204427,16,18230,0.07734664108527986,0.6045771318936913
1204430,19,16693.2,0.006892131104640347,0.5743823419019887
1204432,19,18096.7,0.030008813918987562,0.5842894916795661
1204433,5,157000,0.1338765446613901,0.62880423342631
1204433,6,460000,0.39224974868942325,0.7395356065811814
1204433,9,644310,0.5494139903871355,0.8068917101659151
1204433,12,442000,0.3769008454798371,0.7329575052056444
1204434,2,0,0,0.5714285714285714
1204434,10,0,0,0.5714285714285714
1204434,14,0,0,0.5714285714285714
1204436,16,302927.66000000003,0.3047335966189711,0.7020286842652733
1204437,10,14470.529999999999,0.0168721857595293,0.5786595081826553
1204438,6,142400,0.09765312386994283,0.6132799102299755
1204438,7,21200,0.0145382459694016,0.5776592482726006
1204438,8,126370,0.08666028977138115,0.6085686956163061
1204438,9,137200,0.09408713900952358,0.6117516310040816
1204438,11,42400,0.0290764919388032,0.5838899251166298
1204438,16,121200,0.08311487790054123,0.6070492333859462
1204439,6,77000,0.06864021855045586,0.6008458079501954
1204439,10,107000,0.09538316084284126,0.6123070689326463
1204441,6,188460,0.6844554629449956,0.8647666269764267
1204441,10,187060,0.6793708951421568,0.8625875264894958
1204441,16,5060,0.01837708077311725,0.5793044631884788
1204441,18,7760,0.0281830329643063,0.5835070141275598
1204442,18,6340.55,0.1256038216699303,0.6252587807156844
1204447,1,1000,9.078215682154602e-4,0.5718176378149495
1204447,18,5000,0.0045391078410773,0.5733739033604618
1204447,19,1000,9.078215682154602e-4,0.5718176378149495
1204450,6,150000,0.1307801570824879,0.6274772101782091
1204450,7,150000,0.1307801570824879,0.6274772101782091
1204450,8,150000,0.1307801570824879,0.6274772101782091
1204450,9,150000,0.1307801570824879,0.6274772101782091
1204450,19,150000,0.1307801570824879,0.6274772101782091
1204451,14,38185,0.48992626407647905,0.7813969703184911
1204455,5,16026.8,0.06078544790278485,0.5974794776726221
1204455,10,217026.8,0.8231257172303958,0.9241967359558839
1204456,2,55000,0.06817099054395231,0.6006447102331224
1204456,3,10200,0.012642620064514793,0.5768468371705063
1204456,5,0,0,0.5714285714285714
1204456,6,140580,0.17424505183034214,0.6461050222130037
1204456,7,80380,0.09962880399859796,0.6141266302851134
1204456,8,163580,0.20275292060326763,0.6583226802585432
1204456,9,103200,0.12791356771156145,0.6262486718763834
1204456,10,143580,0.1779634694963759,0.647698629784161
1204456,11,183580,0.2275423717101594,0.6689467307329254
1204456,14,138200,0.171295107148622,0.6448407602065522
1204456,15,0,0,0.5714285714285714
1204456,21,155200,0.19236614058948,0.6538712031097772
1204457,10,141600,0.5864813562298526,0.8227777240985082
1204457,14,25000,0.10354543718747398,0.6158051873660603
1204457,21,41800,0.1731279709774565,0.6456262732760527
1204461,6,79930.3,0.2674727875151011,0.6860597660779005
1204461,9,197850.3,0.6620714704148365,0.8551734873206441
1204461,12,110380.3,0.36936839381002096,0.7297293116328661
1204461,14,23630.3,0.07907467144272064,0.6053177163325946
1204461,16,75030.3,0.25107579339867725,0.6790324828851474
1204463,5,109307,0.8116324053001474,0.9192710308429203
1204463,6,109307,0.8116324053001474,0.9192710308429203
1204463,8,109307,0.8116324053001474,0.9192710308429203
1204463,9,113307,0.8413334273865699,0.93200004030853
1204463,10,113307,0.8413334273865699,0.93200004030853
1204463,11,109307,0.8116324053001474,0.9192710308429203
1204463,16,111307,0.8264829163433587,0.9256355355757251
1204463,18,109307,0.8116324053001474,0.9192710308429203
1204463,21,109307,0.8116324053001474,0.9192710308429203
1204465,6,1038315.36,0.8590578537575708,0.9395962230389588
1204465,7,1027461.9199999999,0.8500781803062538,0.9357477915598231
1204465,10,1031976.5599999999,0.8538134009321802,0.9373486003995058
1204465,11,1012120.72,0.8373855255948128,0.9303080823977768
1204465,12,1005942.08,0.8322735823239932,0.9281172495674256
1204465,14,1031976.5599999999,0.8538134009321802,0.9373486003995058
1204465,16,1007606.08,0.8336503049688865,0.9287072735580942
1204465,18,1016795.5199999999,0.84125325577531,0.9319656810465614
1204466,5,4340,0.005262500560807951,0.5736839288117749
1204466,12,15590,0.018903775055989853,0.57953018930971
1204466,18,13540,0.016418031703534484,0.5784648707300862
1204468,18,18000,0.07530273897397424,0.603701173845989
1204474,16,0,0,0.5714285714285714
1204474,18,5000,0.012459879189011383,0.5767685196524335
1204475,10,8500,0.037017791011662256,0.5872933390049981
1204476,8,107000,0.2320306367180893,0.6708702728791811
1204476,10,107000,0.2320306367180893,0.6708702728791811
1204478,4,390049.9,0.3094917260632924,0.7040678825985539
1204478,5,291549.9,0.23133522604307882,0.6705722397327482
1204478,6,411984.9,0.32689642482413894,0.7115270392103453
1204478,9,879049.9,0.6974970916458755,0.8703558964196609
1204478,10,613354.9,0.4866768756776456,0.7800043752904197
1204478,12,310049.9,0.2460143656407839,0.676863299560336
1204478,18,444049.9,0.3523389443484856,0.7224309761493509
1204482,6,260076.72,0.16026587215990665,0.6401139452113885
1204482,7,235190,0.14493004400120257,0.6335414474290868
1204482,9,273836.72,0.1687451332061099,0.6437479142311899
1204482,12,255086.72,0.1571909075799245,0.6387961032485391
1204482,16,220900,0.13612418351063246,0.6297675072188424
1204485,6,132000,0.07175843501376729,0.6021821864344716
1204485,7,132000,0.07175843501376729,0.6021821864344716
1204485,8,132000,0.07175843501376729,0.6021821864344716
1204485,9,132000,0.07175843501376729,0.6021821864344716
1204485,16,132000,0.07175843501376729,0.6021821864344716
1204488,18,49000,0.06638774690297435,0.5998804629584177
1204489,2,119200,0.65555738876973,0.85238173804417
1204489,10,119200,0.65555738876973,0.85238173804417
1204489,14,119200,0.65555738876973,0.85238173804417
1204489,16,98200,0.5400648957817742,0.8028849553350461
1204489,18,98200,0.5400648957817742,0.8028849553350461
1204490,11,133645.57,0.8703287633426343,0.944426612861129
1204492,5,95959.55,0.11073669663891662,0.6188871557023928
1204492,19,97259.55,0.11223688818452716,0.6195300949362259
1204494,7,314403.95999999996,0.21769767582823055,0.664727575354956
1204494,9,318403.95999999996,0.22046733147542064,0.6659145706323232
1204496,2,80570,0.2872837897099774,0.6945501955899903
1204496,6,96300,0.3433713410583446,0.7185877175964334
1204496,14,80570,0.2872837897099774,0.6945501955899903
1204496,18,87070,0.31046046382087295,0.7044830559232312
1204496,21,83500,0.297731121270735,0.6990276234017436
1204497,6,115400,0.23556368665334732,0.6723844371371488
1204497,8,113100,0.23086874315852324,0.6703723184965099
1204497,10,114000,0.2327058949608457,0.6711596692689339
1204497,18,114000,0.2327058949608457,0.6711596692689339
1204497,21,113100,0.23086874315852324,0.6703723184965099
1204499,6,0,0,0.5714285714285714
1204499,7,0,0,0.5714285714285714
1204499,8,0,0,0.5714285714285714
1204499,10,0,0,0.5714285714285714
1204500,6,9520,0.037516051214926974,0.5875068790921115
1204500,10,4520,0.017812242803725835,0.5790623897730253
1204500,11,4520,0.017812242803725835,0.5790623897730253
1204500,14,4520,0.017812242803725835,0.5790623897730253
1204500,16,4520,0.017812242803725835,0.5790623897730253
1204500,19,4520,0.017812242803725835,0.5790623897730253
1204500,21,4520,0.017812242803725835,0.5790623897730253
1204502,7,270000,0.6878980891719745,0.8662420382165605
1204502,10,305000,0.7770700636942676,0.9044585987261147
1204502,11,285000,0.7261146496815286,0.8826205641492265
1204506,4,0,0,0.5714285714285714
1204506,9,0,0,0.5714285714285714
1204506,16,0,0,0.5714285714285714
1204507,9,264940.97,0.511994283092843,0.7908546927540756
1204507,12,175141.8,0.33845879076607177,0.716482338899745
1204507,18,156641.8,0.30270782994933737,0.7011604985497161
1204508,10,2100000,0.9916574737264249,0.9964246315970392
1204508,18,2100500,0.9918935826487406,0.9965258211351745
1204510,6,150673.13,0.4945299565300558,0.7833699813700239
1204510,8,84673.13,0.27790887000332287,0.690532372858567
1204510,10,141673.13,0.4649907174582286,0.770710307482098
1204511,5,37421.08,0.06558645745692995,0.5995370531958271
1204511,6,37821.08,0.06628752174964336,0.5998375093212758
1204511,10,41921.08,0.07347343074995583,0.602917184607124
1204511,14,40821.08,0.07154550394499394,0.6020909302621403
1204511,16,39321.08,0.06891651284731865,0.600964219791708
1204511,21,44941.08,0.07876646615994208,0.6051856283542608
1204513,10,128689.08,0.9326355342404122,0.9711295146744624
1204514,6,29500,0.41834928165883,0.7507211207109271
1204514,9,29500,0.41834928165883,0.7507211207109271
1204514,16,29500,0.41834928165883,0.7507211207109271
1204516,6,78920,0.6844258939857939,0.8647539545653402
1204516,7,65220,0.5656139990592179,0.813834571025379
1204516,8,76220,0.6610104110440599,0.8547187475903114
1204516,9,63020,0.5465347166622495,0.8056577357123926
1204516,10,72920,0.6323914874486073,0.8424534946208316
1204516,11,62720,0.5439329963353902,0.8045427127151673
1204516,12,54820,0.4754210277280945,0.7751804404548975
1204516,14,64220,0.5569415979696868,0.8101178277012944
1204516,18,63220,0.5482691968801557,0.8064010843772096
1204517,9,20666.66,0.08906443782551805,0.6095990447823648
1204517,10,59666.66,0.25713770535859815,0.6816304451536849
1204518,19,305400,0.8717356831186558,0.9450295784794239
1204521,8,329510,0.7370853425196507,0.8873222896512789
1204521,12,351920,0.7872145723635565,0.908806245298667
1204523,6,446728,0.6720923855321405,0.8594681652280602
1204523,7,572728,0.8616565959175421,0.9407099696789467
1204523,9,397228,0.5976207314521612,0.8275517420509263
1204523,10,190645,0.2868211816581341,0.6943519349963433
1204523,11,431583,0.6493070683393872,0.8497030292883088
1204523,16,237242,0.35692533650994807,0.7243965727899777
1204523,18,324042,0.4875140147754469,0.7803631491894772
1204523,21,441583,0.6643518469414033,0.8561507915463158
1204524,8,226000,0.10563600576146252,0.6167011453263411
1204524,10,226500,0.10586971373881089,0.6168013058880618
1204524,11,220000,0.1028315100332821,0.6154992185856923
1204527,6,285324.41,0.22178700085063935,0.6664801432217027
1204527,7,560324.41,0.43554868087628396,0.7580922918041217
1204527,8,541064,0.42057727142325585,0.7516759734671096
1204527,10,272324.41,0.21168190324942704,0.6621493871068973
1204527,11,569324.41,0.4425445176771232,0.7610905075759099
1204527,18,206120,0.16022020904322132,0.6400943753042377
1204528,6,162900,0.4123265437908255,0.7481399473389253
1204528,7,179676.87,0.4547915457719672,0.7663392339022715
1204528,9,201516.87,0.5100721579045124,0.7900309248162196
1204528,10,162800,0.4120734274349072,0.7480314689006745
1204528,12,151260,0.3828637999619415,0.7355130571265464
1204532,5,233530,0.18201190092682193,0.6494336718257808
1204532,6,664954,0.5182612151282232,0.7935405207692385
1204532,7,1076953.97,0.8393715552194047,0.9311592379511734
1204532,8,792953.99,0.6180236503550214,0.836295850152152
1204532,9,992453.97,0.7735127549439949,0.9029340378331406
1204532,11,600924.02,0.46835662738315237,0.7721528403070652
1204532,12,421499.98,0.3285145917030678,0.7122205393013148
1204532,16,531423.98,0.41418870722347195,0.748938017381488
1204532,18,339530,0.2646276740533715,0.6848404317371592
1204534,12,591029.99,0.457915508571108,0.7676780751019034
1204534,18,270830,0.2098324269235698,0.6613567543958156
1204539,2,1982000,0.9850145198694326,0.9935776513726139
1204539,7,1983000,0.9855114999500932,0.9937906428357542
1204539,8,1982000,0.9850145198694326,0.9935776513726139
1204539,10,1983000,0.9855114999500932,0.9937906428357542
1204539,11,1982000,0.9850145198694326,0.9935776513726139
1204539,18,1982000,0.9850145198694326,0.9935776513726139
1204541,6,484997,0.9501377551542157,0.9786304664946639
1204541,9,489510.14,0.9589792628507514,0.9824196840788935
1204541,10,476000,0.9325121010097107,0.9710766147184474
1204541,11,451000,0.8835356251163436,0.9500866964784329
1204541,12,454998,0.8913679431412108,0.953443404203376
1204542,6,149930,0.24092106954621417,0.674680458376949
1204542,9,104930,0.16861100398508805,0.6436904302793235
1204542,10,144580,0.23232420619616917,0.6709960883697867
1204542,16,144580,0.23232420619616917,0.6709960883697867
1204542,18,74930,0.12040429361100398,0.6230304115475731
1204542,19,59580,0.09573852680293096,0.6124593686298275
1204543,6,1592650,0.9938358402969548,0.9973582172701235
1204543,7,1590000,0.992182203291469,0.9966495156963439
1204543,8,1590000,0.992182203291469,0.9966495156963439
1204543,9,1595300,0.9954894773024405,0.9980669188439031
1204543,11,1590000,0.992182203291469,0.9966495156963439
1204543,12,1595300,0.9954894773024405,0.9980669188439031
1204543,16,1595300,0.9954894773024405,0.9980669188439031
1204543,18,1590000,0.992182203291469,0.9966495156963439
1204544,5,0,0,0.5714285714285714
1204544,6,11117.77,0.44905241840207866,0.7638796078866051
1204544,9,12005.77,0.4849191927229223,0.7792510825955381
1204544,16,888,0.03586677432084364,0.5868000461375045
1204544,18,1117.77,0.04514730217636193,0.5907774152184408
1204545,6,59600,0.7120669056152927,0.8766001024065541
1204545,9,83700,1,1
1204546,4,22300,0.0849225141085619,0.6078239346179551
1204546,5,15000,0.057122767337597684,0.595909757430399
1204546,6,84950,0.32350527235526155,0.7100736881522549
1204546,10,68250,0.2599085913860695,0.682817967736887
1204546,16,56450,0.21497201441382596,0.6635594347487827
1204547,18,253500,0.9953862766270737,0.9980226899830316
1204548,7,0,0,0.5714285714285714
1204548,10,0,0,0.5714285714285714
1204549,2,10000,0.010185088521150609,0.5757936093662074
1204549,6,10000,0.010185088521150609,0.5757936093662074
1204549,11,10000,0.010185088521150609,0.5757936093662074
1204549,21,10000,0.010185088521150609,0.5757936093662074
1204550,3,536464,0.9657943629110077,0.9853404412475747
1204550,6,536464,0.9657943629110077,0.9853404412475747
1204550,11,536464,0.9657943629110077,0.9853404412475747
1204550,21,536464,0.9657943629110077,0.9853404412475747
1204551,6,80750,0.1264653813899903,0.6256280205957101
1204551,21,75000,0.11746010655417058,0.6217686170946445
1204552,9,45000,0.10027631696229611,0.6144041358409841
1204554,10,0,0,0.5714285714285714
1204556,9,0,0,0.5714285714285714
1204557,18,5000,0.00586063412061185,0.5739402717659765
1204559,9,209013.27,0.21273999173542335,0.6626028536008957
1204560,7,7145,0.0059308996484972835,0.5739703855636417
1204561,18,28200,0.04916489417343701,0.5924992403600445
1204562,6,97920,0.10272258921349871,0.6154525382343566
1204562,8,97920,0.10272258921349871,0.6154525382343566
1204562,9,106104,0.11130798208648965,0.6191319923227814
